customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Numeric,tenure_group,charges_per_tenure,service_count,has_addons,has_premium_support,contract_stability,is_high_value,auto_payment,senior_alone,monthly_total_ratio
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,0,0,4+ Years,60.56475409836065,3,1,0,2,0,1,0,0.016371483851763655
4987-GQWPO,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,0,0,1-2 Years,21.266666666666666,0,0,0,0,0,1,0,0.06539864512767066
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,1,1,1-2 Years,68.69411764705882,0,0,0,0,1,1,0,0.06143052703627652
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,0,0,2-4 Years,20.743055555555557,0,0,0,1,0,1,0,0.02681377465730525
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,1,1,2-4 Years,86.95333333333333,2,1,0,1,1,0,0,0.02258616725005749
4776-XSKYQ,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,0,0,0-1 Year,28.373076923076926,1,1,1,1,0,1,0,0.08178991483033662
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,0,0-1 Year,10.1,0,0,0,0,0,0,0,0.9528301886792453
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,0,0,2-4 Years,57.05862068965517,3,1,1,1,0,0,0,0.0361780515793924
6010-DDPPW,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85,0,0,4+ Years,27.335915492957746,0,0,0,2,0,1,0,0.012951566804851045
1809-DMJHQ,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,1,1,0-1 Year,36.949999999999996,0,0,0,0,0,0,0,0.20655590480466998
6693-FRIRW,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,0,0,1-2 Years,94.45526315789475,4,1,0,0,1,1,0,0.056414111881491376
6586-MYGKD,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,0,0,4+ Years,74.50422535211268,4,1,1,2,1,1,0,0.01454411431163529
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,0,0,0-1 Year,50.12,1,1,0,0,0,0,0,0.11011549183592194
0248-PGHBZ,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,0,0,4+ Years,90.30661764705883,4,1,1,2,1,1,1,0.015052467904621572
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,0,0,0-1 Year,24.225,1,1,0,0,0,1,0,0.9797775530839231
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,0,0,1-2 Years,16.276315789473685,0,0,0,2,0,0,0,0.06236905721192587
6923-EFPNL,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,1,1,0-1 Year,40.22,0,0,0,0,0,1,0,0.25606135576447303
7472-EQOAV,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,0,0,4+ Years,85.82430555555555,3,1,0,1,1,1,0,0.014028331728785585
9574-RKJIF,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,1,1,2-4 Years,91.57096774193548,3,1,0,0,1,0,0,0.0332429481987534
2043-WVTQJ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,0,0,0-1 Year,27.85,2,1,0,0,0,0,0,0.982363315696649
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,0,0,4+ Years,81.96160714285715,2,1,0,1,1,1,0,0.018351721358789767
3863-QSTYI,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,0,0,4+ Years,62.2575,3,1,1,0,0,0,0,0.01730251977144081
2619-WFQWU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,1,1,0-1 Year,35.075,0,0,0,0,0,0,0,0.9859451862262825
5044-LRQAQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,0,0,0-1 Year,59.69375,0,0,0,0,0,1,0,0.1446034897084944
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,0,0,2-4 Years,55.51521739130435,2,1,1,2,0,1,0,0.021391944259599956
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,0,0,4+ Years,24.402727272727276,0,0,0,1,0,1,0,0.018426832446115475
6546-OPBBH,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,0,0,4+ Years,23.39134615384615,0,0,0,1,0,0,0,0.01967388179241796
5985-BEHZK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,0,0,4+ Years,103.80890410958904,4,1,0,1,1,1,0,0.01385397906070022
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,0,0,2-4 Years,57.86555555555555,3,1,1,1,0,1,0,0.022975488972916947
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,0,0,0-1 Year,14.233333333333334,0,0,0,0,0,0,0,0.45881006864988555
9644-KVCNC,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,0,0,4+ Years,90.40149253731343,2,1,0,1,1,1,0,0.015211541953482231
2137-DQMEV,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,0,0,4+ Years,43.24130434782609,3,1,0,1,0,0,0,0.015010135191731023
8174-LNWMW,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,0,0,2-4 Years,21.5421875,0,0,0,2,0,1,0,0.03027449844281886
9279-CJEOJ,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,0,0,1-2 Years,92.05,2,1,0,0,1,1,1,0.04708553378411728
7964-VEXDG,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,0,0,1-2 Years,79.41818181818182,1,1,0,0,1,0,0,0.045961560462189674
2404-JIBFC,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,0,0,4+ Years,83.17767857142857,5,1,1,2,1,1,0,0.018265918286309146
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,1,1,0-1 Year,29.610000000000003,1,1,0,0,0,1,0,0.11679569168630091
8029-XYPWT,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,0,0,4+ Years,111.34166666666667,6,1,1,2,1,1,0,0.014349680702454598
4614-NUVZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,1,1,0-1 Year,40.55,1,1,0,0,1,0,0,0.9878197320341048
4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,0,0,1-2 Years,18.847826086956523,0,0,0,1,0,0,0,0.04591484464902186
3803-KMQFW,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,1,1,0-1 Year,10.275,0,0,0,0,0,0,0,0.9535962877030162
6804-GDMOI,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,1,1,4+ Years,103.68387096774192,4,1,1,2,1,0,0,0.0165800852334588
2990-OGYTD,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,0,0,4+ Years,86.52720588235294,5,1,1,2,1,1,0,0.014639285623252929
6646-JPPHA,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,0,0,1-2 Years,69.58666666666666,2,1,0,0,1,0,1,0.07546898928024502
9572-MTILT,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,1,1,4+ Years,104.21499999999999,5,1,1,0,1,0,0,0.01706934872639473
7658-UYUQS,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,0,0,1-2 Years,84.42045454545455,2,1,0,0,1,1,0,0.04657607964482712
7880-XSOJX,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,0,0,0-1 Year,29.28,3,1,1,0,0,0,0,0.28765264586160105
9611-CTWIH,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,1,1,0-1 Year,60.1125,2,1,0,0,1,0,0,0.3704700766204183
4589-IUAJB,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15,0,0,4+ Years,24.28380281690141,0,0,0,2,0,1,0,0.014056748688519837
0329-GTIAJ,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,1,1,0-1 Year,78.825,4,1,1,0,1,0,0,0.3095162820107493
8746-BFOAJ,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,0,0,1-2 Years,19.525000000000002,0,0,0,1,0,1,1,0.047613517593775405
8457-XIGKN,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,0,0,1-2 Years,16.95952380952381,0,0,0,0,0,1,0,0.05487890242195157
6072-NUQCB,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,0,0,1-2 Years,21.22826086956522,0,0,0,1,0,1,0,0.041389882473173226
6629-CZTTH,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,1,1,0-1 Year,27.85,1,1,0,0,0,0,0,0.982363315696649
8838-GPHZP,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7,0,0,4+ Years,20.2921875,0,0,0,2,0,0,0,0.015849811494960377
8750-QWZAJ,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,0,0,4+ Years,19.419014084507044,0,0,0,2,0,1,0,0.014350425801775684
5364-EVNIB,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45,1,1,1-2 Years,69.53214285714286,2,1,0,0,1,0,0,0.08189234953050438
6918-UMQCG,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,0,0,0-1 Year,64.04166666666667,1,1,0,0,1,0,0,0.2081765087605451
0675-NCDYU,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,0,0,4+ Years,117.03082191780823,6,1,1,2,1,1,0,0.013623196886795214
6339-DKLMK,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,0,0,1-2 Years,27.853571428571428,1,1,0,0,0,0,0,0.08095664407213199
1346-PJWTK,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,0,0,4+ Years,92.4491935483871,4,1,1,0,1,1,0,0.01642289611624236
5088-QZLRL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,0,0,0-1 Year,10.325,0,0,0,0,0,0,0,0.953810623556582
8023-QHAIO,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,0,0,4+ Years,75.01315789473684,1,1,1,0,1,1,0,0.017969252352838017
4397-FRLTA,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,0,0,0-1 Year,16.9,0,0,0,0,0,0,0,0.23567251461988303
3057-VJJQE,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,0,0,2-4 Years,53.44722222222222,1,1,0,2,0,0,0,0.028699807802192095
5087-SUURX,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,1,1,1-2 Years,35.25526315789474,2,1,0,0,0,0,0,0.058209733919654165
2302-OUZXB,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3,0,0,4+ Years,79.23698630136987,4,1,0,2,1,1,0,0.014199782206627142
8133-ANHHJ,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,0,0,4+ Years,103.324,5,1,1,1,1,1,1,0.01993342622697012
2270-CHBFN,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,0,0,2-4 Years,90.23444444444445,4,1,1,0,1,1,0,0.023414706208220996
0013-EXCHZ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,1,1,0-1 Year,66.85,2,1,1,0,1,0,0,0.31259314456035775
5982-FPVQN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,0,0,2-4 Years,92.96973684210526,3,1,0,0,1,0,0,0.026925308091741304
9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,0,0,4+ Years,79.2709677419355,4,1,0,1,1,0,0,0.01623336994995728
4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,0,0,4+ Years,74.87042253521128,4,1,1,2,1,1,0,0.01406861269936804
5550-VFRLC,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,1,1,0-1 Year,34.925,0,0,0,0,0,0,1,0.9858856739590685
5546-BYZSM,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6,0,0,2-4 Years,18.46666666666667,0,0,0,0,0,0,0,0.026332732423383978
1492-KGETH,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,0,0,4+ Years,76.70352112676056,5,1,1,1,1,1,0,0.014384196660516435
4929-BSTRX,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,53.55,1,1,0-1 Year,26.775,1,1,0,0,0,0,0,0.9816681943171403
4163-HFTUK,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,0,0,4+ Years,19.38076923076923,0,0,0,1,0,0,0,0.01893338620142744
8215-NGSPE,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,833.55,0,0,2-4 Years,19.384883720930233,0,0,0,2,0,0,0,0.023965011083817628
2225-ZRGSG,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,6579.05,1,1,4+ Years,92.66267605633803,4,1,1,2,1,1,0,0.014270408279572344
8859-YSTWS,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,0,0,2-4 Years,20.5,0,0,0,1,0,1,0,0.01984087518647439
5271-YNWVR,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856.0,1,1,4+ Years,113.85507246376811,6,1,1,2,1,0,0,0.014401170930380553
7601-DHFWZ,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.0,1183.05,0,0,2-4 Years,24.143877551020406,0,0,0,2,0,1,0,0.02026941429838267
2657-ALMWY,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,1,1,2-4 Years,80.36111111111111,2,1,0,0,1,0,0,0.039133939882529084
6330-JKLPC,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,896.9,1,1,0-1 Year,74.74166666666666,1,1,0,0,1,1,0,0.08965363626239002
4667-OHGKG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,1,1,0-1 Year,9.65,0,0,0,0,0,0,0,0.9507389162561576
1998-VHJHK,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,501.35,0,0,2-4 Years,17.905357142857145,0,0,0,1,0,0,0,0.038120832089180844
1707-HABPF,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,0,0,2-4 Years,87.79468085106383,3,1,0,1,1,1,1,0.022120731219789934
1660-HSOOQ,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.65,49.65,1,1,0-1 Year,24.825,1,1,0,0,0,0,0,0.9802566633761106
7253-UVNDW,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,1,1,2-4 Years,52.3436170212766,2,1,1,2,0,1,0,0.02208317250066026
0487-VVUVK,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,0,0,2-4 Years,18.36923076923077,0,0,0,0,0,0,0,0.04001253656498119
7228-OMTPN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,1,1,0-1 Year,74.13,2,1,0,0,1,0,0,0.23799273510022873
5063-IUOKK,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,0,0,1-2 Years,18.982142857142858,0,0,0,2,0,0,0,0.07403936269915651
4508-OEBEY,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,0,0,2-4 Years,75.7640625,5,1,1,1,1,1,0,0.03112824424333629
0027-KWYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,0,0,1-2 Years,77.08125,1,1,0,0,1,0,0,0.04524703530619412
2308-STERM,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,61.05,0,0,0-1 Year,20.349999999999998,0,0,0,0,0,0,0,0.3126510878323932
5982-XMDEX,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55,0,0,4+ Years,25.73560606060606,0,0,0,2,0,1,0,0.015592362684239946
6284-AHOOQ,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,1,1,1-2 Years,83.0695652173913,2,1,1,0,1,1,1,0.04734254028039339
6051-PTVNS,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,0,0,4+ Years,17.823214285714286,0,0,0,1,0,1,0,0.019167250525472922
2344-JMOGN,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,890.6,1,1,0-1 Year,89.06,4,1,1,0,1,0,0,0.10638178555406011
3799-ISUZQ,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.95,529.5,1,1,0-1 Year,66.1875,0,0,0,0,0,1,0,0.13185673892554195
2877-VDUER,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6,0,0,2-4 Years,38.43333333333333,2,1,1,1,0,0,0,0.02953921710241225
9152-AMKAK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,493.4,0,0,0-1 Year,70.48571428571428,5,1,1,2,1,0,0,0.16231796116504854
1794-HBQTJ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.6,48.6,1,1,0-1 Year,24.3,1,1,0,0,0,1,0,0.9798387096774194
9432-VOFYX,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,0,0,1-2 Years,67.05555555555556,0,0,0,0,1,0,0,0.0586092715231788
8049-WJCLQ,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,0,0,0-1 Year,51.22727272727273,2,1,0,0,0,0,0,0.1066430469441984
6586-PSJOX,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55,0,0,1-2 Years,54.034375,2,1,1,1,0,1,0,0.06377447865519034
2460-FPSYH,Female,1,No,No,40,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.8,2109.35,1,1,2-4 Years,51.447560975609754,4,1,0,0,0,0,1,0.026441111663942
9705-ZJBCG,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,0,0,1-2 Years,50.074999999999996,2,1,1,1,0,1,0,0.07713125845737484
4818-DRBQT,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,1,1,2-4 Years,75.50833333333334,1,1,0,0,1,1,0,0.03536679536679537
1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,1,1,0-1 Year,55.15,0,0,0,0,1,0,0,0.3407039711191336
6847-KJLTS,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,0,0,4+ Years,97.4542372881356,3,1,1,0,1,1,0,0.017458440564790987
9670-BPNXF,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,0,0,2-4 Years,60.792391304347824,3,1,1,1,0,1,0,0.02235964896602263
3913-FCUUW,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,0,0,4+ Years,70.76301369863013,4,1,1,2,1,1,0,0.01363539590067161
